y_true,y_pred
3415.1233836,9937.119
5806.0,10014.88
12726.4537387367,25738.666
6243.0,9937.119
3501.0,9937.119
161.0,9937.119
48893.5833645,9937.125
9722.0,9937.119
176.0,23830.514
144109.63280175,9937.119
919.58773672,19685.842
1.0,9937.119
1017.0,9937.119
8191.0,9937.119
22286.0,9937.204
1264390.3553924311,11265.001
635.0,21207.562
76338.0,9937.119
23168.0,9937.316
17752.0,9937.119
17.2130198511,9933.801
2302.0,21840.9
112.0,18157.846
47719.0227502566,10923.7
87529.0,9937.119
84984.214655,10021.175
54.81860475,20562.268
386.23973595,9937.155
10.06977231,12896.07
316.0,9937.369
10112.0,9937.119
360.0,9937.2295
21106.98928112,9937.119
456.0,9937.119
22562.0,9937.119
2604.0,23449.014
53010.03,9937.119
2595.2383176104,10811.2295
71.93313075,16629.818
7632.8037234,9937.336
203677.09,9937.119
75592.64581502,9937.119
37723.5826992894,9934.957
45043.37237137,9937.119
1748.0,9937.119
6.0,21417.475
25342.0,9937.119
43.70029104,9937.119
82753.0,20399.316
64709.0,9937.119
1428.48774216,18186.67
205281.9,9937.182
121.0,25785.172
54.0,9937.119
400787.5,9937.119
9949.582972,10890.047
16038.75,9937.119
279743.0,9937.148
19413.24155628,9937.119
17.0,12906.547
392.41006923,9937.119
110.0,9937.119
2044.0,25725.998
24167.0,10060.104
1424.52343076,14907.648
211128.0,9934.993
0.0,9937.119
363819.757349138,9937.119
72837.44776385,9937.119
10016.0,9937.119
40009.0,9937.119
4972.0,22186.33
310.0,23663.473
8744.0,9937.119
339.0,25512.842
233228.0,9937.119
1998.81638656,9937.119
908.3358367794,9932.558
43670.253085,10687.946
118164.11,9937.358
0.0,9937.119
15037.0,9937.119
4261.7828350716,17122.252
225.0,9937.119
12051.0,9937.119
51210.0,9937.119
28267.24869072,19481.98
9124.4528606771,10064.975
1832.0,10431.978
17163.76511438,9933.89
11227.0,13872.077
18769.30980132,9937.276
30.0,9937.388
3180.0,9937.119
42528.0,27029.422
2190.06832704,9937.386
48925.0,27242.46
870.0,9937.119
1.0,9937.119
110.63986716,24894.748
13.0,9934.788
530.0,9937.119
1000.0,9937.347
908.76788505,25629.422
12185.15,23964.43
0.0,9937.119
6165.18,9937.119
55.0,9937.366
9750.437894675,9937.119
1.22331641,9937.119
9.97148154,9937.119
1.0,27151.21
4245.113016,26750.156
1.0,9937.119
0.4839442,9937.119
450.310063496,10192.168
21959.0,9937.119
3383.0,9937.119
0.0,9937.119
6856.0,9937.119
1962.5,9937.119
345.0,9937.225
1182.16040812,9937.119
117.34112,9937.119
4421.0,9937.378
80.10379679,9937.119
0.0,9937.119
1395.0,9937.119
4508.95665532,9937.119
129.6695448,9937.119
2180.0,9937.119
205.0,9937.119
75.0,9937.119
3.0,9937.119
0.0,9937.125
218.2949916,9937.119
23.0554726,9937.119
0.0,9937.119
4381.0,9937.119
5630.0,9946.49
107.0,9937.119
3166.5,9937.119
15825.0,9937.133
25.0,9937.302
11409.3689999835,23306.607
3773.0,9937.119
13985.22,9937.119
10.0,9937.119
55126.83,9937.119
551.0,9937.119
196.7838948,9937.119
641.0,9937.119
329.0,9937.119
37.0,9937.119
140.0,9937.342
777.0,9937.119
0.0,9937.119
0.0,9937.119
3694.0,24084.213
2.00329542,10113.601
6011.0,9937.119
46611.08,9937.119
300.0,9937.119
21238.0,11189.193
685.0,9937.342
5009.36,9937.119
924.13584,9937.119
0.0,9937.119
95.3240382,9937.119
800.0,9937.119
2261.7820753,9934.217
41.0,20392.775
760.0,9937.119
8460.0,9937.119
7.0,9937.119
16200.0,9937.119
4378.85178201,9937.119
0.74509097,9937.119
1526.0,9937.119
90.3871927,9937.217
1.0,12321.0
3353.01,9937.119
5393.0,9937.119
214584.07,9937.119
5510.0,10507.887
352.0,9933.231
500.0,9937.119
255378.43,9935.485
0.0,9937.307
1080.0,9937.119
875.0,9937.119
5008.27294877,9933.869
1.0,9934.585
1362.0,9937.119
16248.0,9937.119
319167.3276344,9933.564
1020.0,9937.119
7241.78218155,9937.119
24584.0,9937.119
75.0,9936.734
8219.599868,27269.03
0.0,9937.239
16.0,10055.435
0.0,9937.119
29229.0910626,9937.119
3967.0,9937.239
13143.0,9937.119
495.0,9937.119
4387.71,9937.119
20078.01,9937.119
36910.34,9937.336
815.68627504,9937.119
1.0,14285.574
42.0,9937.119
3201.0,9937.26
5696.0,9937.119
600.22127565,9937.119
495.7697886,9937.121
11709.8101036,9937.119
2095.0,9937.119
1000.0,9937.119
952.0,12400.649
0.0,9937.119
10022.0,9937.119
81.0,9937.119
0.0,9937.119
34.10669034,9937.119
16208.0,20617.771
126.0,9937.119
1718.0,9937.119
3000.0,9937.119
3510.0,10032.563
286.0,9937.119
4.3492506,9937.119
10.5999014,9937.142
36785.0,9937.119
10.0,9937.386
10338.7782785,9937.363
12664.0,10010.151
2554.17677865,9937.119
877.0,22224.744
31044.12114491,9937.179
10194.73760012,9937.119
30.0,9937.254
36111.0,9937.119
12660.0,19556.344
68838.4256029028,9937.119
5007.0,9933.253
4239.530196,9937.119
2090.0,9937.119
210.0,9937.119
4280.42684124,9937.119
125.2968684,9937.119
7641.0,9932.23
51.0,10474.179
12230.0,9937.119
1730.0,9937.119
515.0,9937.119
688.59649244,9937.119
658.49482575,9937.119
0.0,9937.119
0.0,9937.119
22323.01,9937.119
9753.0,9937.289
846.77246676,23478.205
24676.01,9937.217
1.0,11156.483
6.43691184,9937.119
16.0,12254.509
4763.0,18399.133
1.30264476,19954.102
100.0,9937.119
3076.69,9937.119
1854.0,25417.559
56500.0,9937.2705
12195.0,9937.119
0.0,9937.119
123.4121296,9937.119
420.0,9937.336
5575.6136773376,9935.472
0.0,9937.119
4147.775706087,24259.826
1.19895451,22618.973
147.74984785,9937.394
2.0,20962.441
48.0,9932.527
118.0,9937.119
695.0,9937.312
1536.0,9937.119
177.623259,9937.395
200.0,9935.542
5591.0,9937.119
307.58551945,9937.119
201.0,9937.351
1.0,9937.119
218.8391765,9937.142
255.636792,9937.119
0.0,9937.347
0.9769012104,9933.806
50.99226297,9937.119
375.4098965253,10193.201
0.0,9937.119
0.0,9937.268
20.0,9937.119
0.0,9937.119
1273.0439628,9937.371
851.65070516,9937.119
7.0,9937.119
620.0,9937.119
0.0,9937.393
3423.32,9937.119
37282.0,9937.119
1.0,9937.119
12433.0,13963.374
130.0,9937.119
10462.3030368,21427.883
261.0,13702.328
0.0,9937.119
17706.37712344,9937.119
586.8031336041,9937.119
2.0,9933.08
733.9998795,9937.119
0.9768656967,9933.499
5.0,9937.119
553.0,9937.119
2944.0,9937.119
1497.99,9937.119
0.0,9937.119
1570.0,9937.119
328.0,9975.94
1173.11944585,9937.119
0.0,9937.356
19165.394271616,9937.024
7711.0,9937.119
6.0,9937.119
248127.0,14293.697
1661.3761645273,18510.943
15505.0,10916.275
86.22487755,9937.119
1486.859463,9937.119
22894.0,9957.833
593.0,9937.119
0.0,9937.141
9423.5,9937.119
25364.0,23813.479
6520.0443902594,26706.904
911.263085,12013.54
144.0925094726,9974.382
44545.6055547516,10517.33
725.0,9937.285
16465.36674663,9937.119
1658.0,9937.356
330.0,9937.119
3068.75,9937.213
0.0,9937.119
7065.01,9937.119
121.0,26266.277
1330.35659631,9937.119
540.0,9937.119
2680.0,9937.119
2576.0,9937.119
3246.0,13403.455
20.0,9937.119
1105.0,9937.119
705.0,9937.119
832.85860726,23889.652
32.89770406,9937.119
133033.9994112755,9935.18
4000.0,9937.119
3722.66,9937.119
100.0,9937.119
150.43182768,14559.677
25.0,9937.3125
2060.0,12144.914
3800.0,9937.119
1170.0,9937.184
10015.0,9937.119
119.7486472,9937.119
233.76911128,9937.119
55.0,9937.119
2233.3689900184,11273.3955
214.0,9937.119
3541.0,9937.119
10235.0,9937.119
3178.982547435,9937.119
20917.0,13717.917
10091.0,9937.119
0.0,9937.311
1.0,9936.533
2270.3081643,22645.328
43655.0,9937.293
15101.0,9937.119
11202.7,9937.119
0.0,9937.191
2460.47267284,9937.119
3500.11,9937.119
5122.0,9935.922
4027.04234035,9937.119
1.0,9937.119
868.0,13973.727
6267.9850175,9937.289
1.10611638,16336.4
100.0,9937.268
142.06613509,9933.469
736.96728336,19114.738
0.0,9937.356
2.5560576,11773.933
7576.01,9937.119
175.0,9937.164
149.0474004,9937.155
1320.0,9937.119
209.0,10115.281
16500.69577299,9936.312
37.0,10743.823
0.0,9937.119
235.0,9937.119
0.0,9937.125
8805.0,9937.119
57045.4,9933.518
15.0,9937.119
1.0,11081.738
1157.40455892,13383.549
11.0,9937.125
2530.01,9937.119
36.0,9937.119
600.01,9937.119
9712.321895159,27104.693
21580.02,9937.119
416.0,18496.188
58.0,9936.555
2560.0,9937.119
5.0,9937.119
330.0,9937.119
1.0,9937.119
1500.0,9936.422
5513.0,9973.462
1817.0,9937.119
350.0,9937.371
1091.8441209,9937.119
8370.91605609,9937.119
10.0,9937.119
76271.64,9937.119
12211.0,9937.119
0.0,9937.148
0.0,9937.119
2301.0,9937.119
43.4459975,9937.119
0.0,9937.119
65175.0,9937.119
4225.87483193,10092.12
1.596907504,24629.23
419.4938816,22334.326
4459.9173885,9937.119
9732.474045,9937.119
1720.0,9937.119
3368.4168595,9937.119
569.0,9937.119
2599.88,9937.119
400.0,9937.119
286.4240566,9937.119
189.18364167,9937.141
5342.33767408,9937.119
4725.0,23426.756
50475.0,9937.126
56.0,9937.119
45579.8487648087,9934.625
0.934987544,19724.559
51.0,11277.203
1.0,13042.682
3300.33,9937.119
1542.0,9937.119
251.0,25072.5
1148.84096,9937.119
62153.0,9937.222
1661.0,10135.06
1011.0,9937.395
50565.0,9935.911
9515.0,9937.119
5147.0,9937.119
19.220863,9937.119
5.0,9937.119
2549.0,27019.533
2545.0,11244.9375
1185.0,25871.984
9295.0,9937.119
349.0,10704.068
127.1231685,9937.119
0.0,9937.119
6011.93,9937.119
209.4449184,9937.333
21604.7298418,11442.823
20.0,9937.119
0.0,9937.119
430.0,9933.074
12178.56,9937.119
65.0,9937.119
1295.8403535,23286.834
792.23166306,10639.341
2823.0,9937.119
20333.69,20761.432
108.99300163,9937.119
21.0,9937.119
71.0,24308.912
10211.0,9937.119
2370.0,9937.119
500.0,9937.119
100.0,9937.119
14.2268962,9937.119
56.0,25840.639
5673.0,9937.119
16163.0,9936.453
1113.0,9937.119
10.0,9937.139
1277.0,9937.119
4408.76109384,27147.445
21615.0,9937.119
8630.9527019992,26954.312
130.0,9937.119
25703.5982837,22340.271
3535.0,9937.119
52.3699791732,9933.662
15180.36224925,26280.465
2.65523146,19767.178
1128.0,9937.119
2340.0,9937.119
4.51357908,9937.125
2835.4508793,9937.119
1.0,19775.086
2010.0,9937.119
27137.0,9937.119
1.16665014,9933.894
2463.35331645,9937.119
265.0,9937.119
73.46638893,9937.119
0.0,9937.248
3665.0,9937.216
1550.0,9937.119
269615.5039375068,9937.119
506.67996366,9933.716
1.0,13013.382
201.0,26732.498
35.0,9937.119
11096.0,19908.168
872.0,9937.119
3569.0,10467.431
295.0,9937.119
0.0,9937.119
0.0,9937.119
3433.0,9937.276
1.0,20892.662
7253.0049416644,25134.68
1900.0,9937.119
14.0,9937.119
2635.0,9937.119
1.0,9932.596
0.0,9937.119
1007.0,13922.302
100.0,9937.119
1529.04,14848.901
1.608207412,11461.333
6795.803506,10971.777
22252.0,25568.494
0.0,9937.119
11005.17,9937.128
2025.0,9937.119
40.0,9937.119
0.0,9936.756
1702.0,9937.177
51.0,23436.584
2111.0,26726.342
10788.0,9937.213
995.396296,9937.186
0.0,9937.119
0.0,9937.119
36293.0,19641.13
1.11333283,22247.832
705.05129016,24638.82
105.0,9937.119
230.0,9937.119
26.0,14114.121
0.0,9937.119
248.38,9937.119
16459.3225633,20068.672
23856.0,9937.119
43541.01117312,9937.119
3335.80830905,9937.119
20809.97108176,10408.8545
10096.0,26533.156
30.0,9937.119
2705.0,9937.119
8336.0,9937.119
651.0,22827.6
839.55671415,9937.119
500.0,9937.119
0.0,9936.916
